DateTime,AddedIPs,RemovedIPs
1607622123,7,0
1607623324,3,0
1607623924,0,1
1607625181,2,0
1607625723,2,0
1607626924,11,0
1607628123,2,0
1607629323,1,0
1607630524,1,0
1607631124,1,0
1607631724,3,0
1607632923,2,1
1607634124,3,1
1607635324,6,0
1607636524,7,0
1607638923,4,0
1607639524,0,1
1607640124,7,0
1607640724,1,0
1607641323,1,0
1607642523,4,0
1607643723,12,0
1607644924,5,0
1607645523,8,0
1607646123,2,0
1607646724,1,0
1607647323,8,0
1607648523,5,0
1607649724,1,0
1607650924,4,0
1607651523,1,0
1607652124,6,0
1607652723,1,0
1607653324,5,0
1607653982,1,0
1607654524,5,0
1607655123,2,0
1607655723,1,0
1607656923,11,0
1607657581,1,0
1607658723,1,0
1607659323,1,0
1607659923,5,0
1607660524,2,0
1607661181,11,0
1607661723,1,0
1607662923,2,0
1607663524,4,0
1607664781,5,0
1607665323,0,1
1607666524,4,0
1607667723,3,0
1607668924,2,0
1607671324,3,0
1607671923,2,0
1607672523,1,0
1607673723,6,0
1607674923,7,0
1607676123,14,0
1607677323,9,0
1607677924,0,1
1607678524,1,0
1607679723,8,0
1607682124,5,0
1607682723,5,0
1607683923,0,1
1607684523,3,0
1607685724,6,2
1607686324,2,0
1607686923,2,0
1607688123,6,0
1607688723,3,0
1607689323,11,0
1607689924,1,0
1607690524,3,0
1607691124,2,0
1607691723,1,0
1607694124,8,0
1607695323,3,0
1607696523,2,0
1607697123,6,0
1607697723,2,0
1607698924,5,0
1607700124,5,0
1607700781,2,0
1607701323,1,0
1607702523,27,0
1607703724,4,1
1607704924,2,0
1607706124,4,0
1607706724,2,0
1607707323,1,0
1607707924,1,0
1607708523,2,0
1607709724,4,0
1607710923,6,0
1607712123,5,0
1607712723,3,0
1607713924,4,0
1607714523,7,0
1607715723,2,0
1607716924,11,0
1607718123,4,0
1607718781,0,1
1607719323,6,0
1607719923,4,0
1607720524,3,0
1607721724,1,0
1607722923,2,0
1607724123,1,1
1607725324,4,0
1607725982,3,0
1607726524,1,0
1607727124,1,0
1607728924,2,0
1607730124,3,0
1607731323,5,0
1607732524,9,0
1607733724,3,0
1607734324,10,0
1607734923,1,0
1607735524,1,0
1607736124,6,0
1607737324,7,0
1607737924,3,0
1607738523,4,0
1607739124,4,0
1607739723,3,0
1607740924,5,1
1607742124,5,0
1607742723,2,0
1607743324,2,0
1607745123,6,0
1607745724,4,0
1607746923,3,0
1607748124,8,1
1607748723,3,0
1607749324,1,0
1607750523,4,0
1607751724,4,0
1607752923,2,0
1607753524,1,0
1607754123,4,0
1607754724,4,0
1607755324,4,1
1607755923,1,0
1607756523,1,0
1607757124,1,0
1607757724,2,0
1607758324,2,0
1607758924,1,0
1607759523,9,0
1607760124,7,0
1607760723,1,0
1607761324,3,0
1607762524,3,0
1607763123,4,0
1607763723,3,0
1607764924,17,0
1607766123,3,0
1607767324,5,1
1607768524,3,0
1607769124,3,0
1607770324,3,0
1607770924,4,1
1607772123,2,2
1607772723,1,1
1607773323,2,0
1607773924,1,0
1607774524,5,0
1607775724,3,0
1607776924,1,0
1607778124,1,0
1607779324,1,0
1607780524,5,1
